transaction_id,product_id,customer_id,sale_date,quantity_sold,price_per_unit,discount_applied,store_id
TXN046560,PROD0095,CUST00100,2024-02-23,5,2891.3,0.12,STORE06
TXN046561,PROD0022,CUST00309,2024-12-12,5,4315.14,0.19,STORE07
TXN046562,PROD0076,CUST00356,2024-08-16,3,3317.16,0.0,STORE08
TXN046563,PROD0032,CUST00205,2024-07-19,5,4296.0,0.0,STORE03
TXN046564,PROD0065,CUST00051,2024-08-20,1,545.28,0.08,STORE02
TXN046565,PROD0067,CUST00271,2024-05-16,4,1372.73,0.0,STORE03
TXN046566,PROD0096,CUST00315,2024-02-13,4,3958.68,0.0,STORE06
TXN046567,PROD0009,CUST00208,2024-10-10,1,2672.12,0.0,STORE02
TXN046568,PROD0070,CUST00303,2024-11-06,5,495.48,0.03,STORE06
TXN046569,PROD0085,CUST00027,2024-03-11,1,1810.9,0.0,STORE05
TXN046570,PROD0018,CUST00225,2024-08-04,2,3759.1,0.0,STORE07
TXN046571,PROD0089,CUST00061,2024-04-26,4,2605.89,0.01,STORE04
TXN046572,PROD0039,CUST00201,2024-03-28,3,3824.13,0.0,STORE08
TXN046573,PROD0045,CUST00141,2024-04-20,1,4352.97,0.0,STORE10
TXN046574,PROD0019,CUST00009,2024-10-20,4,3648.11,0.0,STORE04
TXN046575,PROD0050,CUST00171,2024-10-25,3,3958.98,0.0,STORE03
TXN046576,PROD0007,CUST00429,2024-06-03,3,1826.1,0.0,STORE07
TXN046577,PROD0011,CUST00160,2024-05-30,2,1924.61,0.0,STORE02
TXN046578,PROD0012,CUST00036,2024-09-20,3,3828.29,0.1,STORE05
TXN046579,PROD0043,CUST00443,2024-09-30,1,4252.4,0.07,STORE03
TXN046580,PROD0073,CUST00088,2024-04-16,2,1483.9,0.0,STORE10
TXN046581,PROD0094,CUST00422,2024-08-09,2,3419.61,0.0,STORE07
TXN046582,PROD0019,CUST00003,2024-12-07,4,3097.29,0.07,STORE10
TXN046583,PROD0075,CUST00089,2024-08-14,4,1941.22,0.13,STORE06
TXN046584,PROD0078,CUST00383,2024-07-21,2,3868.25,0.0,STORE07
TXN046585,PROD0059,CUST00092,2024-09-19,5,2116.08,0.0,STORE01
TXN046586,PROD0049,CUST00394,2024-08-27,5,3823.44,0.0,STORE01
TXN046587,PROD0009,CUST00352,2024-10-09,3,4275.15,0.0,STORE06
TXN046588,PROD0023,CUST00216,2024-09-09,5,681.01,0.0,STORE03
TXN046589,PROD0009,CUST00059,2024-12-22,5,4508.91,0.0,STORE05
TXN046590,PROD0021,CUST00417,2024-10-06,3,4173.78,0.17,STORE01
TXN046591,PROD0075,CUST00322,2024-05-02,2,2287.51,0.0,STORE10
TXN046592,PROD0088,CUST00304,2024-01-22,3,2823.8,0.0,STORE03
TXN046593,PROD0065,CUST00496,2024-04-04,2,2404.05,0.0,STORE07
TXN046594,PROD0074,CUST00265,2024-07-17,1,325.58,0.19,STORE09
TXN046595,PROD0023,CUST00301,2024-04-30,5,216.12,0.0,STORE07
TXN046596,PROD0060,CUST00206,2024-09-23,2,2468.78,0.0,STORE05
TXN046597,PROD0037,CUST00028,2024-09-06,4,971.47,0.19,STORE02
TXN046598,PROD0018,CUST00076,2024-04-06,5,877.74,0.13,STORE06
TXN046599,PROD0035,CUST00443,2024-10-18,3,4116.76,0.0,STORE10
TXN046600,PROD0027,CUST00448,2024-12-29,5,1345.28,0.0,STORE08
TXN046601,PROD0016,CUST00448,2024-04-05,1,407.52,0.0,STORE03
TXN046602,PROD0016,CUST00131,2024-08-12,3,2593.96,0.19,STORE09
TXN046603,PROD0018,CUST00235,2024-11-16,2,3445.01,0.02,STORE08
TXN046604,PROD0027,CUST00206,2024-03-17,2,3718.18,0.12,STORE09
TXN046605,PROD0080,CUST00200,2024-09-05,3,2171.54,0.0,STORE02
TXN046606,PROD0098,CUST00281,2024-09-20,3,1667.64,0.0,STORE05
TXN046607,PROD0032,CUST00324,2024-03-05,2,1827.86,0.0,STORE03
TXN046608,PROD0087,CUST00417,2024-05-25,4,2078.07,0.08,STORE05
TXN046609,PROD0009,CUST00415,2024-06-24,2,617.94,0.01,STORE03
TXN046610,PROD0069,CUST00133,2024-10-20,1,3412.35,0.0,STORE01
TXN046611,PROD0012,CUST00095,2024-02-15,4,1766.81,0.0,STORE10
TXN046612,PROD0010,CUST00069,2024-06-26,3,4457.05,0.18,STORE07
TXN046613,PROD0022,CUST00143,2024-01-28,4,3382.71,0.14,STORE04
TXN046614,PROD0061,CUST00345,2024-12-24,3,2365.19,0.16,STORE05
TXN046615,PROD0043,CUST00136,2024-05-22,1,745.96,0.0,STORE06
TXN046616,PROD0059,CUST00034,2024-11-12,4,2343.81,0.08,STORE02
TXN046617,PROD0048,CUST00325,2024-03-29,5,4148.43,0.0,STORE03
TXN046618,PROD0098,CUST00183,2024-06-03,2,628.48,0.0,STORE06
TXN046619,PROD0016,CUST00380,2024-09-12,4,1695.64,0.0,STORE04
TXN046620,PROD0086,CUST00446,2024-11-25,3,2550.4,0.12,STORE10
TXN046621,PROD0052,CUST00136,2024-09-24,1,2507.78,0.0,STORE03
TXN046622,PROD0047,CUST00242,2024-12-13,1,4323.74,0.03,STORE02
TXN046623,PROD0084,CUST00132,2024-10-23,5,3275.75,0.12,STORE07
TXN046624,PROD0006,CUST00448,2024-06-24,3,3698.07,0.19,STORE08
TXN046625,PROD0078,CUST00069,2024-06-25,5,497.85,0.05,STORE01
TXN046626,PROD0005,CUST00096,2024-01-29,5,3005.72,0.05,STORE08
TXN046627,PROD0010,CUST00249,2024-04-11,1,4580.06,0.14,STORE01
TXN046628,PROD0015,CUST00173,2024-04-03,3,4687.23,0.0,STORE05
TXN046629,PROD0020,CUST00316,2024-12-10,5,4711.1,0.0,STORE08
TXN046630,PROD0020,CUST00425,2024-04-26,2,3021.78,0.0,STORE02
TXN046631,PROD0045,CUST00441,2024-08-31,3,407.4,0.0,STORE09
TXN046632,PROD0033,CUST00334,2024-08-19,2,1508.44,0.0,STORE04
TXN046633,PROD0066,CUST00399,2024-07-03,5,3012.85,0.0,STORE03
TXN046634,PROD0008,CUST00381,2024-08-28,3,4934.97,0.0,STORE02
TXN046635,PROD0065,CUST00301,2024-07-28,1,224.82,0.03,STORE07
TXN046636,PROD0020,CUST00391,2024-06-26,4,3504.14,0.0,STORE04
TXN046637,PROD0013,CUST00072,2024-07-27,1,454.37,0.0,STORE07
TXN046638,PROD0077,CUST00320,2024-06-23,3,2447.1,0.0,STORE08
TXN046639,PROD0090,CUST00147,2024-08-03,5,1674.85,0.0,STORE03
TXN046640,PROD0006,CUST00260,2024-02-02,1,1932.9,0.0,STORE08
TXN046641,PROD0077,CUST00479,2024-06-25,1,2601.18,0.0,STORE03
TXN046642,PROD0044,CUST00252,2024-03-15,1,1062.76,0.0,STORE08
TXN046643,PROD0015,CUST00185,2024-05-11,2,1182.77,0.0,STORE03
TXN046644,PROD0001,CUST00070,2024-05-24,4,1391.87,0.04,STORE05
TXN046645,PROD0096,CUST00362,2024-12-28,1,4610.7,0.18,STORE10
TXN046646,PROD0068,CUST00085,2024-10-30,4,1278.61,0.1,STORE06
TXN046647,PROD0019,CUST00292,2024-10-30,3,962.6,0.0,STORE07
TXN046648,PROD0036,CUST00467,2024-07-05,5,2801.41,0.0,STORE05
TXN046649,PROD0044,CUST00054,2024-09-11,2,2122.56,0.0,STORE01
TXN046650,PROD0026,CUST00121,2024-09-19,5,849.11,0.0,STORE03
TXN046651,PROD0048,CUST00036,2024-12-25,3,2269.16,0.16,STORE05
TXN046652,PROD0073,CUST00126,2024-11-19,4,720.52,0.0,STORE03
TXN046653,PROD0050,CUST00259,2024-11-18,1,2145.46,0.0,STORE09
TXN046654,PROD0002,CUST00271,2024-11-07,2,1004.52,0.0,STORE05
TXN046655,PROD0051,CUST00190,2024-09-06,2,3438.92,0.0,STORE03
TXN046656,PROD0027,CUST00488,2024-01-29,3,4446.59,0.06,STORE08
TXN046657,PROD0084,CUST00302,2024-12-07,5,1570.56,0.0,STORE10
TXN046658,PROD0096,CUST00392,2024-12-25,4,1540.43,0.07,STORE09
TXN046659,PROD0006,CUST00215,2024-10-10,4,1747.99,0.0,STORE05
TXN046660,PROD0079,CUST00415,2024-06-01,5,2837.34,0.0,STORE10
TXN046661,PROD0088,CUST00156,2024-12-19,3,755.85,0.06,STORE08
TXN046662,PROD0095,CUST00146,2024-02-22,3,929.69,0.0,STORE07
TXN046663,PROD0029,CUST00135,2024-07-18,3,2988.17,0.0,STORE06
TXN046664,PROD0009,CUST00274,2024-10-26,1,2702.43,0.12,STORE02
TXN046665,PROD0077,CUST00277,2024-03-13,3,2436.56,0.08,STORE07
TXN046666,PROD0017,CUST00337,2024-04-11,4,920.56,0.0,STORE01
TXN046667,PROD0097,CUST00160,2024-08-14,5,4858.75,0.05,STORE04
TXN046668,PROD0026,CUST00463,2024-12-19,2,2566.81,0.0,STORE03
TXN046669,PROD0035,CUST00478,2024-04-13,1,2507.1,0.0,STORE01
TXN046670,PROD0080,CUST00396,2024-01-23,1,4605.13,0.0,STORE09
TXN046671,PROD0030,CUST00269,2024-04-20,1,3745.27,0.03,STORE03
TXN046672,PROD0054,CUST00183,2024-02-24,5,742.89,0.13,STORE07
TXN046673,PROD0054,CUST00172,2024-07-26,4,3086.13,0.01,STORE02
TXN046674,PROD0010,CUST00029,2024-04-05,4,710.76,0.0,STORE01
TXN046675,PROD0092,CUST00027,2024-11-09,4,326.7,0.0,STORE04
TXN046676,PROD0046,CUST00102,2024-11-03,3,1742.28,0.03,STORE04
TXN046677,PROD0092,CUST00387,2024-06-02,1,2188.08,0.0,STORE06
TXN046678,PROD0031,CUST00267,2024-11-02,5,3566.03,0.0,STORE08
TXN046679,PROD0067,CUST00155,2024-02-08,5,953.2,0.14,STORE07
TXN046680,PROD0004,CUST00032,2024-05-28,2,2966.39,0.0,STORE02
TXN046681,PROD0096,CUST00288,2024-05-01,1,4722.24,0.0,STORE06
TXN046682,PROD0020,CUST00095,2024-12-04,4,1203.34,0.0,STORE06
TXN046683,PROD0099,CUST00274,2024-05-23,4,3998.88,0.19,STORE07
TXN046684,PROD0050,CUST00175,2024-12-20,5,3343.03,0.0,STORE02
TXN046685,PROD0070,CUST00265,2024-09-23,4,2572.91,0.0,STORE05
TXN046686,PROD0028,CUST00367,2024-05-11,5,550.34,0.0,STORE08
TXN046687,PROD0096,CUST00295,2024-12-03,5,3347.25,0.01,STORE02
TXN046688,PROD0075,CUST00257,2024-12-07,5,3225.82,0.0,STORE03
TXN046689,PROD0011,CUST00451,2024-03-30,5,3230.06,0.0,STORE06
TXN046690,PROD0027,CUST00154,2024-03-14,2,298.68,0.14,STORE09
TXN046691,PROD0036,CUST00261,2024-10-23,1,1052.49,0.09,STORE02
TXN046692,PROD0001,CUST00091,2024-04-01,1,752.17,0.0,STORE09
TXN046693,PROD0010,CUST00293,2024-09-16,4,3421.76,0.12,STORE02
TXN046694,PROD0023,CUST00163,2024-09-05,3,4097.03,0.0,STORE03
TXN046695,PROD0032,CUST00206,2024-05-29,1,3824.83,0.0,STORE01
TXN046696,PROD0043,CUST00073,2024-10-14,3,4136.4,0.0,STORE05
TXN046697,PROD0002,CUST00132,2024-12-18,2,4426.63,0.09,STORE08
TXN046698,PROD0076,CUST00045,2024-06-10,4,1824.6,0.0,STORE04
TXN046699,PROD0024,CUST00461,2024-09-05,3,4215.44,0.0,STORE09
TXN046700,PROD0053,CUST00445,2024-10-03,4,2108.02,0.0,STORE03
TXN046701,PROD0063,CUST00378,2024-02-20,4,1259.88,0.0,STORE06
TXN046702,PROD0069,CUST00431,2024-07-29,1,2208.01,0.0,STORE04
TXN046703,PROD0082,CUST00170,2024-10-14,5,1996.59,0.18,STORE02
TXN046704,PROD0040,CUST00458,2024-01-09,2,2695.25,0.0,STORE02
TXN046705,PROD0053,CUST00367,2024-06-05,1,1739.48,0.0,STORE02
TXN046706,PROD0080,CUST00431,2024-01-09,3,3586.16,0.0,STORE04
TXN046707,PROD0041,CUST00015,2024-06-21,2,2353.4,0.06,STORE02
TXN046708,PROD0063,CUST00334,2024-12-14,1,3300.71,0.0,STORE08
TXN046709,PROD0012,CUST00379,2024-08-20,5,408.65,0.0,STORE04
TXN046710,PROD0017,CUST00357,2024-08-04,4,1034.67,0.0,STORE01
TXN046711,PROD0047,CUST00148,2024-03-23,1,1983.64,0.0,STORE07
TXN046712,PROD0071,CUST00368,2024-09-06,5,3012.23,0.19,STORE05
TXN046713,PROD0081,CUST00177,2024-08-29,4,2681.46,0.0,STORE02
TXN046714,PROD0085,CUST00418,2024-03-23,5,109.14,0.0,STORE06
TXN046715,PROD0070,CUST00452,2024-04-05,4,604.75,0.0,STORE04
TXN046716,PROD0043,CUST00358,2024-08-31,2,1585.37,0.0,STORE01
TXN046717,PROD0056,CUST00451,2024-05-15,5,4390.5,0.0,STORE03
TXN046718,PROD0046,CUST00143,2024-01-18,5,2994.18,0.0,STORE02
TXN046719,PROD0030,CUST00125,2024-11-19,1,1482.13,0.0,STORE01
TXN046720,PROD0046,CUST00436,2024-08-14,1,1142.51,0.0,STORE03
TXN046721,PROD0022,CUST00031,2024-10-20,1,2635.72,0.0,STORE04
TXN046722,PROD0043,CUST00256,2024-11-21,4,4955.04,0.0,STORE05
TXN046723,PROD0004,CUST00236,2024-09-25,3,1395.66,0.0,STORE04
TXN046724,PROD0084,CUST00102,2024-12-01,4,3642.23,0.0,STORE07
TXN046725,PROD0071,CUST00147,2024-02-14,2,1177.04,0.0,STORE09
TXN046726,PROD0073,CUST00250,2024-07-05,1,1930.9,0.04,STORE09
TXN046727,PROD0074,CUST00343,2024-02-02,5,4294.17,0.19,STORE02
TXN046728,PROD0047,CUST00458,2024-05-12,5,1247.29,0.0,STORE06
TXN046729,PROD0043,CUST00051,2024-07-15,3,2014.49,0.0,STORE03
TXN046730,PROD0015,CUST00034,2024-07-16,1,4668.12,0.0,STORE08
TXN046731,PROD0077,CUST00424,2024-12-24,3,1725.65,0.0,STORE03
TXN046732,PROD0026,CUST00455,2024-04-07,1,3124.35,0.0,STORE01
TXN046733,PROD0039,CUST00182,2024-02-06,5,2616.27,0.0,STORE06
TXN046734,PROD0049,CUST00336,2024-03-30,2,1909.13,0.01,STORE06
TXN046735,PROD0041,CUST00468,2024-03-10,5,4522.67,0.0,STORE03
TXN046736,PROD0032,CUST00342,2024-06-01,2,1497.98,0.0,STORE03
TXN046737,PROD0083,CUST00470,2024-01-13,5,1901.5,0.05,STORE04
TXN046738,PROD0024,CUST00271,2024-01-19,2,957.36,0.0,STORE04
TXN046739,PROD0085,CUST00324,2024-07-12,5,4913.56,0.06,STORE09
TXN046740,PROD0065,CUST00475,2024-01-15,1,3501.21,0.0,STORE10
TXN046741,PROD0039,CUST00246,2024-10-21,3,1066.91,0.0,STORE01
TXN046742,PROD0013,CUST00416,2024-10-21,2,2106.39,0.0,STORE08
TXN046743,PROD0060,CUST00069,2024-02-29,4,351.04,0.0,STORE03
TXN046744,PROD0038,CUST00200,2024-04-26,2,2818.85,0.0,STORE02
TXN046745,PROD0002,CUST00349,2024-08-14,5,2317.64,0.06,STORE05
TXN046746,PROD0062,CUST00484,2024-07-12,4,2571.48,0.0,STORE04
TXN046747,PROD0074,CUST00056,2024-10-22,3,2285.76,0.0,STORE09
TXN046748,PROD0061,CUST00028,2024-07-17,2,881.41,0.0,STORE09
TXN046749,PROD0006,CUST00373,2024-04-05,4,4263.44,0.02,STORE03
TXN046750,PROD0070,CUST00384,2024-07-24,4,2442.86,0.07,STORE08
TXN046751,PROD0038,CUST00103,2024-07-16,3,3586.96,0.0,STORE04
TXN046752,PROD0050,CUST00041,2024-08-26,5,3625.84,0.0,STORE07
TXN046753,PROD0025,CUST00211,2024-09-23,1,3235.8,0.0,STORE10
TXN046754,PROD0053,CUST00383,2024-09-03,4,641.66,0.03,STORE02
TXN046755,PROD0062,CUST00430,2024-10-29,3,458.09,0.18,STORE06
TXN046756,PROD0031,CUST00069,2024-01-31,3,2202.07,0.0,STORE05
TXN046757,PROD0036,CUST00283,2024-02-15,4,1222.64,0.0,STORE04
TXN046758,PROD0010,CUST00203,2024-12-29,2,1477.67,0.06,STORE03
TXN046759,PROD0020,CUST00307,2024-04-17,4,3897.56,0.0,STORE07
TXN046760,PROD0063,CUST00396,2024-08-25,1,3141.27,0.0,STORE08
TXN046761,PROD0072,CUST00493,2024-09-29,4,758.67,0.0,STORE04
TXN046762,PROD0067,CUST00281,2024-11-20,2,1338.45,0.0,STORE04
TXN046763,PROD0096,CUST00433,2024-07-22,5,2987.63,0.0,STORE10
TXN046764,PROD0072,CUST00070,2024-02-23,2,3891.81,0.19,STORE04
TXN046765,PROD0089,CUST00091,2024-10-25,5,1994.35,0.14,STORE03
TXN046766,PROD0098,CUST00155,2024-06-22,3,3388.8,0.0,STORE06
TXN046767,PROD0032,CUST00322,2024-09-24,2,3310.66,0.13,STORE06
TXN046768,PROD0045,CUST00206,2024-05-11,2,2089.46,0.0,STORE02
TXN046769,PROD0065,CUST00409,2024-09-22,2,4929.06,0.0,STORE10
TXN046770,PROD0080,CUST00259,2024-12-27,5,1726.72,0.0,STORE09
TXN046771,PROD0003,CUST00016,2024-12-29,3,1972.36,0.0,STORE01
TXN046772,PROD0027,CUST00418,2024-05-25,1,4481.34,0.01,STORE03
TXN046773,PROD0092,CUST00425,2024-10-24,4,4049.94,0.07,STORE02
TXN046774,PROD0024,CUST00413,2024-06-13,3,3896.35,0.0,STORE09
TXN046775,PROD0042,CUST00199,2024-05-14,5,3934.88,0.0,STORE01
TXN046776,PROD0081,CUST00082,2024-05-09,1,4987.9,0.0,STORE09
TXN046777,PROD0069,CUST00498,2024-01-14,5,3885.13,0.0,STORE09
TXN046778,PROD0012,CUST00294,2024-07-26,1,4003.49,0.0,STORE08
TXN046779,PROD0085,CUST00479,2024-09-25,2,440.67,0.0,STORE01
TXN046780,PROD0098,CUST00409,2024-09-16,4,702.98,0.0,STORE08
TXN046781,PROD0088,CUST00410,2024-10-29,4,4068.31,0.0,STORE07
TXN046782,PROD0080,CUST00265,2024-04-10,4,2092.51,0.0,STORE02
TXN046783,PROD0043,CUST00289,2024-04-18,1,1467.64,0.0,STORE10
TXN046784,PROD0029,CUST00295,2024-05-08,1,3855.71,0.0,STORE07
TXN046785,PROD0005,CUST00214,2024-01-13,1,2843.02,0.19,STORE05
TXN046786,PROD0074,CUST00465,2024-03-28,5,3667.53,0.1,STORE05
TXN046787,PROD0065,CUST00120,2024-05-30,4,274.83,0.0,STORE09
TXN046788,PROD0095,CUST00354,2024-01-11,1,908.58,0.0,STORE08
TXN046789,PROD0099,CUST00455,2024-06-15,4,3155.91,0.0,STORE06
TXN046790,PROD0073,CUST00388,2024-06-09,5,1710.04,0.0,STORE08
TXN046791,PROD0012,CUST00394,2024-05-27,4,2585.91,0.0,STORE02
TXN046792,PROD0060,CUST00305,2024-06-09,2,2203.69,0.0,STORE07
TXN046793,PROD0083,CUST00230,2024-01-05,2,4322.07,0.0,STORE09
TXN046794,PROD0064,CUST00254,2024-04-11,5,1733.07,0.05,STORE02
TXN046795,PROD0056,CUST00261,2024-07-13,5,1944.4,0.0,STORE06
TXN046796,PROD0043,CUST00401,2024-09-10,3,1664.83,0.15,STORE02
TXN046797,PROD0091,CUST00017,2024-08-13,5,1002.91,0.15,STORE01
TXN046798,PROD0095,CUST00339,2024-10-14,4,3785.25,0.0,STORE01
TXN046799,PROD0040,CUST00216,2024-07-01,5,4759.21,0.0,STORE06
TXN046800,PROD0074,CUST00454,2024-12-26,4,1255.27,0.15,STORE05
TXN046801,PROD0042,CUST00152,2024-08-28,1,4774.54,0.0,STORE09
TXN046802,PROD0001,CUST00116,2024-05-06,4,198.23,0.0,STORE06
TXN046803,PROD0003,CUST00068,2024-10-03,3,2226.53,0.0,STORE07
TXN046804,PROD0009,CUST00256,2024-05-29,2,2420.07,0.13,STORE07
TXN046805,PROD0024,CUST00431,2024-10-29,1,2148.43,0.0,STORE09
TXN046806,PROD0034,CUST00051,2024-08-09,3,695.82,0.0,STORE03
TXN046807,PROD0075,CUST00351,2024-10-28,4,591.87,0.0,STORE05
TXN046808,PROD0024,CUST00249,2024-08-31,2,1384.56,0.17,STORE08
TXN046809,PROD0048,CUST00198,2024-05-28,1,1309.91,0.01,STORE01
TXN046810,PROD0010,CUST00313,2024-03-21,1,1981.63,0.0,STORE10
TXN046811,PROD0056,CUST00069,2024-11-21,1,325.98,0.06,STORE07
TXN046812,PROD0027,CUST00473,2024-02-26,3,3136.76,0.15,STORE06
TXN046813,PROD0096,CUST00195,2024-11-17,2,3773.66,0.18,STORE07
TXN046814,PROD0016,CUST00168,2024-07-21,1,3849.11,0.0,STORE05
TXN046815,PROD0063,CUST00242,2024-08-26,5,1586.53,0.03,STORE10
TXN046816,PROD0078,CUST00381,2024-02-25,5,1118.95,0.0,STORE01
TXN046817,PROD0057,CUST00324,2024-05-06,5,1887.04,0.0,STORE09
TXN046818,PROD0035,CUST00169,2024-04-08,1,152.01,0.0,STORE05
TXN046819,PROD0014,CUST00051,2024-08-03,5,4381.5,0.13,STORE08
TXN046820,PROD0040,CUST00402,2024-07-15,2,2902.85,0.0,STORE09
TXN046821,PROD0052,CUST00486,2024-07-28,1,3208.4,0.0,STORE09
TXN046822,PROD0042,CUST00022,2024-02-24,2,3144.04,0.0,STORE02
TXN046823,PROD0026,CUST00371,2024-05-13,2,3626.39,0.0,STORE09
TXN046824,PROD0077,CUST00270,2024-12-26,4,3162.07,0.09,STORE08
TXN046825,PROD0081,CUST00298,2024-06-23,3,664.24,0.0,STORE06
TXN046826,PROD0044,CUST00169,2024-08-02,1,3556.04,0.0,STORE02
TXN046827,PROD0055,CUST00170,2024-02-29,5,2972.76,0.0,STORE08
TXN046828,PROD0037,CUST00164,2024-10-11,5,2298.88,0.03,STORE06
TXN046829,PROD0015,CUST00039,2024-08-03,2,324.58,0.13,STORE10
TXN046830,PROD0053,CUST00003,2024-06-03,5,1105.32,0.06,STORE09
TXN046831,PROD0008,CUST00093,2024-02-08,1,2345.54,0.12,STORE05
TXN046832,PROD0053,CUST00192,2024-08-29,4,696.22,0.0,STORE02
TXN046833,PROD0059,CUST00164,2024-06-22,5,3603.26,0.0,STORE02
TXN046834,PROD0051,CUST00318,2024-10-01,4,4728.93,0.0,STORE08
TXN046835,PROD0048,CUST00070,2024-10-17,4,2080.35,0.05,STORE06
TXN046836,PROD0023,CUST00427,2024-11-05,4,2911.86,0.0,STORE01
TXN046837,PROD0073,CUST00453,2024-09-17,4,3286.17,0.09,STORE06
TXN046838,PROD0017,CUST00164,2024-11-27,5,4016.24,0.0,STORE06
TXN046839,PROD0019,CUST00264,2024-05-01,5,1191.54,0.0,STORE01
TXN046840,PROD0038,CUST00089,2024-08-01,4,1247.11,0.18,STORE03
TXN046841,PROD0012,CUST00342,2024-05-29,2,3206.06,0.0,STORE10
TXN046842,PROD0007,CUST00238,2024-08-31,2,4575.29,0.07,STORE09
TXN046843,PROD0062,CUST00345,2024-12-12,1,1719.97,0.0,STORE02
TXN046844,PROD0014,CUST00223,2024-04-01,4,4455.14,0.0,STORE07
TXN046845,PROD0054,CUST00358,2024-12-07,4,4333.69,0.0,STORE04
TXN046846,PROD0013,CUST00279,2024-03-02,4,241.45,0.0,STORE10
TXN046847,PROD0059,CUST00279,2024-06-11,2,3260.83,0.0,STORE05
TXN046848,PROD0083,CUST00207,2024-06-11,3,2467.7,0.16,STORE09
TXN046849,PROD0013,CUST00430,2024-05-29,4,2169.3,0.0,STORE05
TXN046850,PROD0023,CUST00414,2024-09-25,4,2710.77,0.0,STORE10
TXN046851,PROD0024,CUST00150,2024-04-25,2,4620.49,0.0,STORE07
TXN046852,PROD0051,CUST00392,2024-10-02,2,2436.9,0.0,STORE05
TXN046853,PROD0073,CUST00088,2024-11-30,2,708.93,0.16,STORE03
TXN046854,PROD0083,CUST00310,2024-02-21,5,891.95,0.0,STORE03
TXN046855,PROD0021,CUST00453,2024-12-14,3,1742.41,0.0,STORE02
TXN046856,PROD0086,CUST00433,2024-06-25,4,2824.83,0.0,STORE02
TXN046857,PROD0019,CUST00002,2024-09-01,4,4114.38,0.0,STORE09
TXN046858,PROD0089,CUST00166,2024-06-08,2,1605.01,0.0,STORE03
TXN046859,PROD0077,CUST00042,2024-11-28,3,562.72,0.0,STORE03
TXN046860,PROD0073,CUST00140,2024-10-30,1,894.61,0.0,STORE05
TXN046861,PROD0033,CUST00058,2024-12-18,1,3105.62,0.0,STORE02
TXN046862,PROD0077,CUST00143,2024-04-27,3,4456.44,0.0,STORE10
TXN046863,PROD0086,CUST00497,2024-05-08,2,379.12,0.0,STORE05
TXN046864,PROD0072,CUST00143,2024-10-10,4,3306.69,0.0,STORE03
TXN046865,PROD0062,CUST00024,2024-01-06,4,1206.43,0.0,STORE09
TXN046866,PROD0065,CUST00215,2024-09-07,5,2397.65,0.0,STORE10
TXN046867,PROD0055,CUST00399,2024-10-13,2,1367.88,0.05,STORE10
TXN046868,PROD0075,CUST00278,2024-10-08,3,1475.67,0.06,STORE03
TXN046869,PROD0090,CUST00390,2024-10-07,5,3942.31,0.0,STORE07
TXN046870,PROD0091,CUST00419,2024-04-25,1,2419.59,0.11,STORE04
TXN046871,PROD0089,CUST00132,2024-01-03,1,3877.78,0.0,STORE07
TXN046872,PROD0030,CUST00425,2024-07-13,3,2520.19,0.07,STORE01
TXN046873,PROD0010,CUST00255,2024-12-21,1,535.0,0.0,STORE06
TXN046874,PROD0065,CUST00049,2024-07-07,1,1742.57,0.0,STORE01
TXN046875,PROD0038,CUST00062,2024-08-08,5,2300.5,0.11,STORE02
TXN046876,PROD0094,CUST00188,2024-02-29,4,322.83,0.0,STORE04
TXN046877,PROD0032,CUST00010,2024-04-27,4,1266.6,0.04,STORE03
TXN046878,PROD0023,CUST00269,2024-01-04,4,1762.91,0.0,STORE04
TXN046879,PROD0094,CUST00075,2024-07-21,5,4208.31,0.0,STORE01
TXN046880,PROD0041,CUST00049,2024-06-19,2,4807.85,0.0,STORE01
TXN046881,PROD0094,CUST00169,2024-02-21,2,3126.11,0.0,STORE04
TXN046882,PROD0041,CUST00166,2024-06-04,4,1824.75,0.03,STORE06
TXN046883,PROD0051,CUST00141,2024-04-25,5,2010.6,0.0,STORE06
TXN046884,PROD0076,CUST00369,2024-01-28,1,645.16,0.14,STORE01
TXN046885,PROD0006,CUST00407,2024-11-27,3,3900.13,0.0,STORE04
TXN046886,PROD0041,CUST00412,2024-09-02,5,1611.81,0.0,STORE09
TXN046887,PROD0090,CUST00189,2024-01-25,2,3458.65,0.1,STORE07
TXN046888,PROD0031,CUST00256,2024-03-21,2,3915.09,0.0,STORE08
TXN046889,PROD0075,CUST00141,2024-02-25,1,2598.56,0.0,STORE06
TXN046890,PROD0023,CUST00050,2024-10-18,5,1222.12,0.0,STORE08
TXN046891,PROD0052,CUST00246,2024-07-13,3,4048.69,0.0,STORE09
TXN046892,PROD0012,CUST00127,2024-11-14,1,1559.59,0.0,STORE05
TXN046893,PROD0015,CUST00248,2024-06-15,3,2058.77,0.0,STORE01
TXN046894,PROD0046,CUST00488,2024-04-03,4,2732.72,0.09,STORE09
TXN046895,PROD0026,CUST00279,2024-12-23,2,2473.55,0.02,STORE09
TXN046896,PROD0074,CUST00488,2024-07-30,5,3600.97,0.0,STORE09
TXN046897,PROD0040,CUST00128,2024-10-23,3,4131.24,0.19,STORE04
TXN046898,PROD0024,CUST00252,2024-12-09,2,4083.16,0.08,STORE03
TXN046899,PROD0093,CUST00309,2024-07-05,2,4217.33,0.0,STORE02
TXN046900,PROD0060,CUST00365,2024-09-16,1,123.32,0.0,STORE09
